Everton,Arsenal,9,1145.2686170104776,158.8170769261654,65, Kolasinac,14869
Newcastle United,Arsenal,34,1125.2107102759387,1345.777938123636,56, Chambers,171283
Newcastle United,Arsenal,34,690.8894871514741,1021.3864545423103,83, Mustafi,20612
Newcastle United,Arsenal,34,1473.7507798239692,368.2425479461517,48, Aubameyang,25867
Newcastle United,Arsenal,34,1559.9791128621416,817.000503920135,34, Lacazette,25413
Newcastle United,Arsenal,34,1046.2881513351751,739.9626014083676,94, Xhaka,49876
Newcastle United,Arsenal,34,1402.040253907574,1194.6446441214187,46, Iwobi,230020
Newcastle United,Arsenal,34,742.503007914983,479.3117136940326,100, Holding,370224
Newcastle United,Arsenal,34,1163.432531389632,171.65304032784218,92, Eraso,3560
Newcastle United,Arsenal,34,1076.342179542424,466.0214763762762,41, Willock,346159
Newcastle United,Arsenal,34,1231.0633099530119,908.4286562005451,97, Elneny,120339
Newcastle United,Arsenal,34,208.50047584367388,732.5704233392863,25, Cech,7882
Crystal Palace,Arsenal,24,703.6553423882077,1151.2773965909284,92, Koscielny,7855
Crystal Palace,Arsenal,24,1045.4499733655998,131.55472022188903,33, Eraso,3560
Crystal Palace,Arsenal,24,1215.6413614839505,672.6414229895593,80, Xhaka,49876
Crystal Palace,Arsenal,24,1709.1835576405401,605.143327756656,30, Lacazette,25413
Crystal Palace,Arsenal,24,1174.4916248367908,1318.61287811407,68, Moruno,167145
Crystal Palace,Arsenal,24,1643.5965397206016,946.9020654024548,69, Ozil,3319
Crystal Palace,Arsenal,24,651.3066412099826,607.5258270864698,74, Mustafi,20612
Crystal Palace,Arsenal,24,1391.6212950177296,850.2245804180875,65, Wilshere,7873
Crystal Palace,Arsenal,24,1312.4613778074431,321.73152263321253,70, Iwobi,230020
Crystal Palace,Arsenal,24,956.7134575428785,711.2102622567621,118, Elneny,120339
Crystal Palace,Arsenal,24,195.87882898627086,729.1759965299099,22, Cech,7882
AFC Bournemouth,Arsenal,23,1495.3808704000564,773.9328638013232,35, Lacazette,25413
AFC Bournemouth,Arsenal,23,757.965548081961,777.2448924073078,26, Mustafi,20612
AFC Bournemouth,Arsenal,23,1052.4456584007862,610.2103099647353,69, Xhaka,49876
AFC Bournemouth,Arsenal,23,1108.171992059978,854.143816393509,74, Wilshere,7873
AFC Bournemouth,Arsenal,23,743.6768501265151,347.5066658514347,40, Holding,370224
AFC Bournemouth,Arsenal,23,239.30790926344488,681.2989419005413,22, Cech,7882
AFC Bournemouth,Arsenal,23,1417.6920760775215,320.50650223615327,31, Welbeck,7945
AFC Bournemouth,Arsenal,23,1058.602757987199,170.00429838922466,38, Maitland-Niles,279717
AFC Bournemouth,Arsenal,23,739.7913981343604,1140.322653682607,32, Chambers,171283
AFC Bournemouth,Arsenal,23,1238.6044346071678,1360.4148987458143,50, Moruno,167145
AFC Bournemouth,Arsenal,23,1410.3605048610102,1074.414156627348,52, Iwobi,230020
West Ham United,Arsenal,17,1489.120523963247,1088.0586900806413,58, Iwobi,230020
West Ham United,Arsenal,17,816.5062043387601,989.6454445787282,73, Koscielny,7855
West Ham United,Arsenal,17,1619.6110228123846,673.0583272100381,34, Giroud,26010
West Ham United,Arsenal,17,1346.8026991887673,1323.9302066147884,69, Moruno,167145
West Ham United,Arsenal,17,1415.273717452484,494.8125752122262,112, Ozil,3319
West Ham United,Arsenal,17,1089.0113201586926,682.0047210111874,105, Xhaka,49876
West Ham United,Arsenal,17,1147.254400711243,161.40761609907221,85, Maitland-Niles,279717
West Ham United,Arsenal,17,768.9514182414139,420.72804707366714,48, Eraso,3560
West Ham United,Arsenal,17,1379.2710926762672,863.28005377885,63, Wilshere,7873
West Ham United,Arsenal,17,1680.0970379939556,367.7009685837173,58, Sanchez,3361
West Ham United,Arsenal,17,236.10056246278634,863.3733497570818,13, Cech,7882
Swansea City,Arsenal,10,1557.7533829077313,87.70146663538823,98, Kolasinac,14869
Swansea City,Arsenal,10,1186.779955437296,698.7053496923264,114, Xhaka,49876
Swansea City,Arsenal,10,1650.77839776362,350.4546534550154,62, Sanchez,3361
Swansea City,Arsenal,10,1096.8547026724464,249.28832948526977,119, Eraso,3560
Swansea City,Arsenal,10,869.3219686099716,713.5771874953737,88, Mertesacker,7856
Swansea City,Arsenal,10,1051.472552636725,1182.974935891943,108, Koscielny,7855
Swansea City,Arsenal,10,1410.9655845398113,809.4765906397254,70, Ramsey,7870
Swansea City,Arsenal,10,329.10865431883366,715.0203772199405,15, Cech,7882
Swansea City,Arsenal,10,1569.725578659664,1065.499132455874,80, Ozil,3319
Swansea City,Arsenal,10,1426.4550711535624,1350.3201581308135,84, Moruno,167145
Swansea City,Arsenal,10,1753.7841513003327,775.9818188983326,22, Lacazette,25413
Stoke City,Arsenal,2,1560.2399209921177,805.8221624715983,32, Lacazette,25413
Stoke City,Arsenal,2,1115.3731803994956,665.1493477987965,108, Xhaka,49876
Stoke City,Arsenal,2,798.1348137723489,574.0739240688383,78, Eraso,3560
Stoke City,Arsenal,2,1006.5260280210397,300.948882919453,60, Kolasinac,14869
Stoke City,Arsenal,2,1012.5334320925432,1118.1002926541926,90, Mustafi,20612
Stoke City,Arsenal,2,228.15611416936753,837.4639014894078,15, Cech,7882
Stoke City,Arsenal,2,1767.1369575657282,458.1946796543102,28, Welbeck,7945
Stoke City,Arsenal,2,1422.026449116309,181.1490703317627,58, Moruno,167145
Stoke City,Arsenal,2,1387.259179806009,1313.540508767842,56, Oxlade-Chamberlain,7868
Stoke City,Arsenal,2,1310.8278309332877,825.3026061437974,82, Ramsey,7870
Stoke City,Arsenal,2,1480.7860931317528,535.2546237000018,110, Ozil,3319
Swansea City,Arsenal,25,1676.4803528826826,1015.2932674420673,24, Lacazette,25413
Swansea City,Arsenal,25,1152.9731920251306,671.2274319864341,114, Elneny,120339
Swansea City,Arsenal,25,1379.691143485909,89.66098062980153,91, Eraso,3560
Swansea City,Arsenal,25,965.0045299853064,499.0664823080151,128, Mustafi,20612
Swansea City,Arsenal,25,959.5914827800393,1077.1898570125388,117, Koscielny,7855
Swansea City,Arsenal,25,1343.2269341115339,888.5552172159365,136, Xhaka,49876
Swansea City,Arsenal,25,1616.5119322960593,728.8990055060058,139, Ozil,3319
Swansea City,Arsenal,25,1583.3573211436064,1409.9560514178152,86, Moruno,167145
Swansea City,Arsenal,25,1383.327372923427,573.5928761594157,76, Ramsey,7870
Swansea City,Arsenal,25,1629.069996689115,348.14156975934577,50, Iwobi,230020
Swansea City,Arsenal,25,240.7657416771875,626.4172605626261,14, Cech,7882
Burnley,Arsenal,13,1470.758591527187,807.6318772425399,26, Lacazette,25413
Burnley,Arsenal,13,770.3593934797929,671.3824910748159,64, Mustafi,20612
Burnley,Arsenal,13,984.5302574497733,314.1148058578022,80, Eraso,3560
Burnley,Arsenal,13,1389.2488204622098,1069.0411198920308,57, Iwobi,230020
Burnley,Arsenal,13,1266.920247156194,601.7805832304989,79, Ramsey,7870
Burnley,Arsenal,13,1070.0948145756684,756.224514939144,80, Xhaka,49876
Burnley,Arsenal,13,984.2454325237561,1118.8553091503984,95, Koscielny,7855
Burnley,Arsenal,13,1296.6602988973846,162.90854137477288,38, Kolasinac,14869
Burnley,Arsenal,13,1532.015923016213,507.2239833422257,58, Sanchez,3361
Burnley,Arsenal,13,1228.2521439438867,1273.1526980285212,54, Moruno,167145
Burnley,Arsenal,13,275.914076967934,695.6840758672543,15, Cech,7882
Watford,Arsenal,8,744.0,801.0,32, Mertesacker,7856
Watford,Arsenal,8,735.0,1179.0,65, Koscielny,7855
Watford,Arsenal,8,1584.0,439.0,29, Welbeck,7945
Watford,Arsenal,8,1127.0,652.0,68, Xhaka,49876
Watford,Arsenal,8,1425.0,1017.0,68, Iwobi,230020
Watford,Arsenal,8,1108.0,972.0,70, Elneny,120339
Watford,Arsenal,8,1149.0,1294.0,65, Moruno,167145
Watford,Arsenal,8,877.0,332.0,60, Eraso,3560
Watford,Arsenal,8,1503.0,702.0,22, Lacazette,25413
Watford,Arsenal,8,251.0,690.0,16, Cech,7882
Watford,Arsenal,8,1214.0,143.0,41, Kolasinac,14869
Watford,Arsenal,30,1563.5686148298623,896.7826151405585,11, Aubameyang,25867
Watford,Arsenal,30,720.0189283778723,1092.117804493154,34, Mustafi,20612
Watford,Arsenal,30,895.3595287894325,1338.648514649765,47, Maitland-Niles,279717
Watford,Arsenal,30,1285.4746057230172,1171.9107227997806,53, Mkhitaryan,105338
Watford,Arsenal,30,1114.5000046483676,865.65360240039,70, Elneny,120339
Watford,Arsenal,30,659.0581361657972,498.7836578849566,48, Holding,370224
Watford,Arsenal,30,1091.250586612113,161.25086043974042,49, Kolasinac,14869
Watford,Arsenal,30,1391.516497083897,649.5956945812954,61, Ozil,3319
Watford,Arsenal,30,905.6596217778199,728.1773292157055,70, Xhaka,49876
Watford,Arsenal,30,1425.724462717606,192.52072484372883,29, Iwobi,230020
Watford,Arsenal,30,212.86901327421623,715.558473550925,12, Cech,7882
Chelsea,Arsenal,22,1417.2273246626983,1052.4662053910324,30, Lacazette,25413
Chelsea,Arsenal,22,765.8508836397159,812.3264150858646,57, Mustafi,20612
Chelsea,Arsenal,22,1185.2028881376434,1325.6000634881498,52, Moruno,167145
Chelsea,Arsenal,22,835.3118075280862,1172.6693118948126,67, Chambers,171283
Chelsea,Arsenal,22,191.32568891071162,657.7934495067043,16, Cech,7882
Chelsea,Arsenal,22,813.009876950522,348.58266449747,58, Holding,370224
Chelsea,Arsenal,22,1503.9803352895487,626.4568946470492,100, Ozil,3319
Chelsea,Arsenal,22,1088.5378466007926,687.9034315266846,91, Xhaka,49876
Chelsea,Arsenal,22,1746.8047106956858,424.0815078089483,52, Sanchez,3361
Chelsea,Arsenal,22,1289.7144157077146,836.4087414917193,69, Wilshere,7873
Chelsea,Arsenal,22,1254.034221876877,212.71131466156268,58, Maitland-Niles,279717
Burnley,Arsenal,37,1733.501366738463,872.2191763678584,31, Lacazette,25413
Burnley,Arsenal,37,985.0480253554767,655.0175369716345,94, Xhaka,49876
Burnley,Arsenal,37,1082.537112461408,1308.9128137338234,67, Moruno,167145
Burnley,Arsenal,37,763.1946389151204,1019.5226515161131,62, Chambers,171283
Burnley,Arsenal,37,771.2443711140037,440.16416498258036,53, Mavropanos,413002
Burnley,Arsenal,37,178.73592386231886,695.8192400706686,22, Cech,7882
Burnley,Arsenal,37,1210.4142481271592,867.8208007202768,102, Iwobi,230020
Burnley,Arsenal,37,1448.30144388594,945.1903511756959,70, Mkhitaryan,105338
Burnley,Arsenal,37,1296.9771160589448,149.03451165769727,65, Kolasinac,14869
Burnley,Arsenal,37,1634.4077180628528,578.6483333789902,44, Aubameyang,25867
Burnley,Arsenal,37,1372.6380354183145,547.6504194246613,62, Wilshere,7873
Brighton & Hove Albion,Arsenal,7,1810.7230241547554,759.4133298778771,21, Lacazette,25413
Brighton & Hove Albion,Arsenal,7,907.2186951133615,756.6086812545099,102, Mustafi,20612
Brighton & Hove Albion,Arsenal,7,998.0827890187252,1246.6739357756185,100, Holding,370224
Brighton & Hove Albion,Arsenal,7,1245.8495797556243,822.5816876140226,100, Xhaka,49876
Brighton & Hove Albion,Arsenal,7,1101.9922391395548,355.1246290258724,117, Eraso,3560
Brighton & Hove Albion,Arsenal,7,1685.43087081973,473.11890067831155,60, Sanchez,3361
Brighton & Hove Albion,Arsenal,7,1633.6685203630186,1077.3307290313992,50, Iwobi,230020
Brighton & Hove Albion,Arsenal,7,1295.8861322973557,1319.9218077842365,46, Moruno,167145
Brighton & Hove Albion,Arsenal,7,1484.2125620259228,747.0456534805099,76, Ramsey,7870
Brighton & Hove Albion,Arsenal,7,178.74131824648063,752.1365168403541,16, Cech,7882
Brighton & Hove Albion,Arsenal,7,1341.1942690654676,145.0441286372895,41, Kolasinac,14869
Chelsea,Arsenal,5,744.948738564026,726.7188176596192,37, Mustafi,20612
Chelsea,Arsenal,5,842.9857085761826,1171.077239446345,54, Koscielny,7855
Chelsea,Arsenal,5,1076.7404935818993,712.3954865542703,66, Xhaka,49876
Chelsea,Arsenal,5,945.8732013074086,328.8450955582528,48, Eraso,3560
Chelsea,Arsenal,5,1307.1991242920506,847.1096526088245,58, Ramsey,7870
Chelsea,Arsenal,5,1397.0565236307157,1156.2821324973022,42, Iwobi,230020
Chelsea,Arsenal,5,1120.9855819711383,1340.1974279236463,53, Moruno,167145
Chelsea,Arsenal,5,227.55418449005847,635.0438264435448,21, Cech,7882
Chelsea,Arsenal,5,1480.7475873883636,367.5496814271966,27, Welbeck,7945
Chelsea,Arsenal,5,1087.0652205415133,122.46211451625561,50, Kolasinac,14869
Chelsea,Arsenal,5,1562.8436356566422,748.3185253647443,18, Lacazette,25413
Liverpool,Arsenal,3,1524.6008658851692,642.2880831662726,42, Ozil,3319
Liverpool,Arsenal,3,1044.0432853126656,625.7338230033602,73, Xhaka,49876
Liverpool,Arsenal,3,1108.1040480339527,969.5030686443813,28, Ramsey,7870
Liverpool,Arsenal,3,1331.5692278741353,801.1974386406149,38, Moruno,167145
Liverpool,Arsenal,3,776.3565446707786,1142.0211908884758,55, Holding,370224
Liverpool,Arsenal,3,1338.6088485243015,1326.2188921008728,25, Oxlade-Chamberlain,7868
Liverpool,Arsenal,3,978.4941350739915,300.23880236713165,48, Eraso,3560
Liverpool,Arsenal,3,1478.2466738261028,306.4246344032647,34, Sanchez,3361
Liverpool,Arsenal,3,736.0114905624187,695.7370493444996,64, Koscielny,7855
Liverpool,Arsenal,3,259.69318741791994,687.2114216246401,16, Cech,7882
Liverpool,Arsenal,3,1670.2716928185605,1073.4255958164863,21, Welbeck,7945
Stoke City,Arsenal,32,1494.064924388852,553.7605556815824,18, Aubameyang,25867
Stoke City,Arsenal,32,-2240.6912583652515,4273.339454757301,76, Ramsey,7870
Stoke City,Arsenal,32,959.1320761307537,177.3123878448356,44, Eraso,3560
Stoke City,Arsenal,32,803.8248840669432,459.7552046904233,89, Chambers,171283
Stoke City,Arsenal,32,796.6567514405533,1051.678634186477,89, Mustafi,20612
Stoke City,Arsenal,32,1301.4207748485992,1288.619486011078,52, Moruno,167145
Stoke City,Arsenal,32,1061.2175825941258,799.9503684072113,77, Elneny,120339
Stoke City,Arsenal,32,1445.0756493675315,799.131538081799,79, Ozil,3319
Stoke City,Arsenal,32,4832.518235287723,-2799.901519061706,54, Wilshere,7873
Stoke City,Arsenal,32,231.82526762543787,766.6770203170445,20, Ramirez,25662
Stoke City,Arsenal,32,1251.9551126147358,320.6768690839523,12, Welbeck,7945
Southampton,Arsenal,16,1768.5349693614992,835.8037509010854,20, Lacazette,25413
Southampton,Arsenal,16,800.9292351245293,731.8055621113614,49, Mertesacker,7856
Southampton,Arsenal,16,982.5402773704441,379.00169004574224,94, Eraso,3560
Southampton,Arsenal,16,290.9022483443073,776.1435583225085,24, Cech,7882
Southampton,Arsenal,16,1220.1158341827752,847.8836187239576,108, Xhaka,49876
Southampton,Arsenal,16,1352.3334454300305,635.6305844730305,56, Ramsey,7870
Southampton,Arsenal,16,1507.399176894669,880.8797531253014,98, Ozil,3319
Southampton,Arsenal,16,874.633482738393,1070.3530697142924,103, Koscielny,7855
Southampton,Arsenal,16,1600.6573856823422,532.0700287252986,63, Sanchez,3361
Southampton,Arsenal,16,1375.6658606531564,187.71072304086525,54, Kolasinac,14869
Southampton,Arsenal,16,1291.2880842178567,1289.7176608165578,74, Moruno,167145
Manchester City,Arsenal,11,1454.563487414028,400.72508601584815,26, Sanchez,3361
Manchester City,Arsenal,11,1199.9536558295292,196.37579887143713,47, Kolasinac,14869
Manchester City,Arsenal,11,1070.1567792313992,648.0899959691288,38, Xhaka,49876
Manchester City,Arsenal,11,1425.7060714477336,872.4545173299232,32, Iwobi,230020
Manchester City,Arsenal,11,1024.0608376512976,1330.2317526843694,32, Moruno,167145
Manchester City,Arsenal,11,206.5377703986151,682.7586186583466,14, Cech,7882
Manchester City,Arsenal,11,737.5683064298798,355.8540917858053,46, Eraso,3560
Manchester City,Arsenal,11,699.8485407431689,730.9828223069924,17, Coquelin,7864
Manchester City,Arsenal,11,1186.5831241401104,994.3525663969742,30, Ramsey,7870
Manchester City,Arsenal,11,1324.8862445248842,643.487298982182,41, Ozil,3319
Manchester City,Arsenal,11,672.135182189356,1092.6874509989962,43, Koscielny,7855
Leicester City,Arsenal,1,1721.9445890182856,713.5248633403202,19, Lacazette,25413
Leicester City,Arsenal,1,814.2112028307399,1201.4482266007099,59, Holding,370224
Leicester City,Arsenal,1,1471.7845016606107,718.1177084354249,82, Ozil,3319
Leicester City,Arsenal,1,1110.1730572045747,875.5485814463298,74, Elneny,120339
Leicester City,Arsenal,1,1307.16117810601,1130.6188451230123,60, Moruno,167145
Leicester City,Arsenal,1,1210.3446785235046,645.4206066854252,95, Xhaka,49876
Leicester City,Arsenal,1,1060.8712950029137,266.95565820233253,60, Kolasinac,14869
Leicester City,Arsenal,1,709.412311003932,750.4179192741443,62, Eraso,3560
Leicester City,Arsenal,1,254.53078864542675,671.8352534456709,12, Cech,7882
Leicester City,Arsenal,1,1644.444841838182,406.8104291087595,19, Welbeck,7945
Leicester City,Arsenal,1,1285.121556165823,406.30190833787344,42, Oxlade-Chamberlain,7868
Manchester City,Arsenal,28,1429.9115478270487,554.9780122676752,56, Ozil,3319
Manchester City,Arsenal,28,737.8019388625464,1063.8971077747285,69, Mustafi,20612
Manchester City,Arsenal,28,1470.0628266399751,291.9958987463976,22, Welbeck,7945
Manchester City,Arsenal,28,858.7978378735668,506.28112704778425,70, Koscielny,7855
Manchester City,Arsenal,28,1140.8238053434955,117.77294947167202,54, Kolasinac,14869
Manchester City,Arsenal,28,1058.0373359270468,732.9371179742881,67, Xhaka,49876
Manchester City,Arsenal,28,1276.6245525324814,910.2713836130756,47, Ramsey,7870
Manchester City,Arsenal,28,1523.334969408014,787.0619646913883,12, Aubameyang,25867
Manchester City,Arsenal,28,1150.9601056627257,1358.6221640252547,49, Moruno,167145
Manchester City,Arsenal,28,1482.3630653849905,1164.0411335596364,35, Mkhitaryan,105338
Manchester City,Arsenal,28,284.28201453810414,659.1411408280933,32, Cech,7882
Huddersfield Town,Arsenal,14,1203.293713761372,841.0284800174655,62, Ramsey,7870
Huddersfield Town,Arsenal,14,228.89814077590913,672.3088093465922,28, Cech,7882
Huddersfield Town,Arsenal,14,1126.6299384325687,590.0145975220443,130, Xhaka,49876
Huddersfield Town,Arsenal,14,783.3672274766063,621.3421664110293,108, Mustafi,20612
Huddersfield Town,Arsenal,14,1416.8129210996258,971.4097108347138,99, Ozil,3319
Huddersfield Town,Arsenal,14,1509.4153093823338,133.21582351437257,39, Kolasinac,14869
Huddersfield Town,Arsenal,14,1011.6302173146121,196.24091457420164,107, Eraso,3560
Huddersfield Town,Arsenal,14,1585.65967181319,536.9121841601632,41, Sanchez,3361
Huddersfield Town,Arsenal,14,784.1159325252228,1142.8698073519295,116, Koscielny,7855
Huddersfield Town,Arsenal,14,1687.7797954695764,940.8055010997326,19, Lacazette,25413
Huddersfield Town,Arsenal,14,1318.3971319489833,1362.8520051677538,55, Moruno,167145
Liverpool,Arsenal,19,688.7437639522583,894.6301609549982,32, Koscielny,7855
Liverpool,Arsenal,19,1474.928362999053,297.61186059440047,36, Sanchez,3361
Liverpool,Arsenal,19,1401.4175530786317,1178.2460390475394,19, Iwobi,230020
Liverpool,Arsenal,19,1002.2505568774586,885.847114606049,44, Xhaka,49876
Liverpool,Arsenal,19,675.775486480521,476.01055448862064,30, Eraso,3560
Liverpool,Arsenal,19,208.02249485422456,715.9549765990901,16, Cech,7882
Liverpool,Arsenal,19,1366.3865132103633,582.2295152953218,59, Ozil,3319
Liverpool,Arsenal,19,867.6865837048663,159.66531944483833,42, Maitland-Niles,279717
Liverpool,Arsenal,19,1111.0732342886593,1339.8141960544933,36, Moruno,167145
Liverpool,Arsenal,19,1690.9079876919386,670.48401710446,12, Lacazette,25413
Liverpool,Arsenal,19,1129.807462862026,663.5062458101913,34, Wilshere,7873
West Ham United,Arsenal,35,1681.02550523481,874.8249031642815,31, Lacazette,25413
West Ham United,Arsenal,35,1173.3883043145756,598.9324313541975,97, Xhaka,49876
West Ham United,Arsenal,35,1187.2580077611622,1275.484226424681,56, Moruno,167145
West Ham United,Arsenal,35,1423.4977716526068,1121.2370325260067,46, Iwobi,230020
West Ham United,Arsenal,35,689.0568478619,945.069107156543,52, Mustafi,20612
West Ham United,Arsenal,35,813.903789935623,481.40573864226803,62, Koscielny,7855
West Ham United,Arsenal,35,1360.1356898089427,157.93057751994294,53, Eraso,3560
West Ham United,Arsenal,35,1464.1370655145322,557.7818228638556,55, Ramsey,7870
West Ham United,Arsenal,35,1062.8326798666146,877.4101568289848,45, Elneny,120339
West Ham United,Arsenal,35,209.31008650547824,721.8660425330503,17, Ramirez,25662
West Ham United,Arsenal,35,1713.454251543753,578.0579609861909,32, Welbeck,7945
AFC Bournemouth,Arsenal,4,880.5705764218409,1201.584972886284,65, Koscielny,7855
AFC Bournemouth,Arsenal,4,730.5309282575649,755.9948772141275,59, Mustafi,20612
AFC Bournemouth,Arsenal,4,252.24364314138575,714.0401843288614,24, Cech,7882
AFC Bournemouth,Arsenal,4,1519.7267232649847,942.9535027868804,48, Ozil,3319
AFC Bournemouth,Arsenal,4,1156.114207429563,1241.6324729366859,48, Moruno,167145
AFC Bournemouth,Arsenal,4,1150.859013154542,577.0762051716476,59, Xhaka,49876
AFC Bournemouth,Arsenal,4,796.2211844573889,291.7115714049732,71, Eraso,3560
AFC Bournemouth,Arsenal,4,1168.0091847279302,167.61539169780593,46, Kolasinac,14869
AFC Bournemouth,Arsenal,4,1247.8272978486723,878.5882598652174,44, Ramsey,7870
AFC Bournemouth,Arsenal,4,1431.8622890845056,708.7219699021871,16, Lacazette,25413
AFC Bournemouth,Arsenal,4,1490.034952211623,392.08059180532905,22, Welbeck,7945
Crystal Palace,Arsenal,20,1334.5691233746277,860.473286316564,72, Wilshere,7873
Crystal Palace,Arsenal,20,834.4126533756661,1184.1417809533134,56, Chambers,171283
Crystal Palace,Arsenal,20,704.258952121501,744.4308884220569,80, Mustafi,20612
Crystal Palace,Arsenal,20,795.0692513215024,320.4473531274825,76, Koscielny,7855
Crystal Palace,Arsenal,20,1095.281822632938,787.6962709350821,82, Xhaka,49876
