38377,28,West Bromwich Albion,0.0,1.0,0.0,0.008893702866455876,0.0,0.0,0.0,0.0027959892373296876,0.0,-0.00021170562258965644,0.0,0.0,0.0,0.0,0.0
38377,20,Stoke City,0.0,1.0,0.03545523115134683,0.016132709329203933,0.0,0.0,0.0,0.012992801459619088,-0.09276798514113425,0.003379377868715127,0.0,0.0,0.0,0.0,0.0
38377,35,Chelsea,1.0,0.0,0.011768348080661066,0.02975895601758099,0.0,0.0,0.0,0.0005552190117612526,-0.006419424840521467,-0.014730108750033277,0.0,0.9718501560562902,0.0,0.0,1.0
38377,13,Manchester City,1.0,0.0,0.0,0.12623425161625965,0.0,0.0,0.0,0.10395999609355629,-0.02,-0.016298619342255218,0.0,0.0,0.0,0.0,0.0
38377,8,Swansea City,1.0,0.0,0.009652374318621879,0.0043537676597905925,0.0,0.0,0.0,0.10265773281580387,-0.010433547499302006,-0.005907375091424957,0.0,0.0,0.0,0.0,0.0
38377,19,Southampton,1.0,0.0,0.01103863238981084,0.25237816018676484,0.0,0.0,0.0,-0.0764723529839064,-0.05669538526099238,-0.15041251867591518,0.0,0.65,0.0,0.0,1.0
38377,24,Stoke City,0.0,1.0,0.0,0.03680994384359257,0.0,0.0,0.0,-0.001094874305231145,-0.01,-0.003154448450072302,0.0,0.0,0.0,0.0,0.0
38377,12,AFC Bournemouth,1.0,0.0,0.09321617721195072,0.017107435667861513,0.0,0.0,0.0,-0.16086046702887866,0.0,-0.005080454542299168,0.0,0.0,-0.3496625454358405,0.0,0.0
38377,15,Everton,1.0,0.0,0.0,0.12964757725319978,0.0,0.0,0.0,0.06964328092078798,-0.006113063158451701,-0.02610452127074233,0.0,0.0,0.0,0.0,0.0
38377,29,Tottenham Hotspur,0.0,1.0,-9.46015808676948e-05,0.0,0.0,0.0,0.0,-0.028549465455604557,-0.012181803905554772,0.0,0.0,0.0,0.0,0.0,0.0
38377,34,Watford,0.0,1.0,0.0,0.0888218150358531,0.0,0.0,0.0,0.0032369465544724325,-0.00693838293724492,0.0063456021852535596,0.0,0.0,0.0,0.0,0.0
38377,16,Brighton & Hove Albion,0.0,1.0,0.0,0.008091903579661906,0.0,0.0,0.0,0.0,-0.004670197605036884,0.0,0.0,0.0,0.0,0.0,0.0
38377,30,Swansea City,0.0,1.0,0.0,0.0018836590348272342,0.0,0.0,0.0,-0.027519189294267807,-0.01,0.0,0.0,0.0,-0.20187403173472862,0.0,0.0
38377,36,Everton,0.0,1.0,0.0,0.01607632883601824,0.0,0.0,0.0,0.0,0.0,0.10282527052742862,0.0,0.0,0.0,0.0,0.0
38377,14,Arsenal,0.0,1.0,0.0,0.0047532745980880965,0.0,0.0,0.0,0.0034497462920013615,-0.01,0.0009141352993432446,0.0,0.0,0.0,0.0,0.0
38377,25,Liverpool,1.0,0.0,0.0013852801506769926,0.2345955615948274,0.0,0.0,0.0,0.011950634478383007,-0.03,-0.05321058653287333,0.0,0.0,-0.13,0.0,0.0
38377,10,Liverpool,1.0,0.0,0.0140673819068001,0.15013162171826414,0.0,0.0,0.0,0.04825034181515335,-0.06139165732328392,-0.055470245389882114,0.0,0.0,0.0,0.0,0.0
38377,17,Chelsea,0.0,1.0,0.0,0.17841517065786283,0.0,0.0,0.0,0.00509881199836852,0.0,-0.24086529125516976,0.0,0.7954361983296655,0.0,0.0,1.0
38377,32,Newcastle United,1.0,0.0,0.0049831665374086564,0.10133990470910413,0.0,0.0,0.0,0.06043346764435747,-0.07327081698155957,-0.0014303006212234102,0.0,0.0,-0.02408483698611221,0.0,0.0
38377,9,Manchester United,1.0,0.0,0.0011903584365358568,0.16279606072183916,0.0,0.0,0.0,0.06132424196446779,-0.048293699919588776,-0.13596173697610006,0.0,1.051333806206135,0.0,0.0,1.0
38377,6,Burnley,1.0,0.0,0.019499832944483812,0.059204930097188926,0.0,0.0,0.0,0.027570741276918484,-0.059110493703172735,-0.0948532584524138,0.0,0.0,-0.11,0.0,0.0
38377,38,Arsenal,0.0,1.0,0.0,0.32983236878545874,0.0,0.0,0.0,0.016007874992489374,-0.06071575440941965,-0.028751719665914673,0.0,0.0,-0.3210767528686712,0.0,0.0
38377,18,Watford,1.0,0.0,-0.0001160939620099893,0.07014561826175696,0.0,0.0,0.0,-0.0024673687471500967,-0.050604650994752656,0.014113831953226547,0.0,0.9779357004329942,-0.20953009227670952,0.0,1.0
38377,21,Burnley,1.0,0.0,-0.0012645744098449957,0.07580290283732254,0.0,0.0,0.0,0.04269894063936371,-0.04912318911610234,-0.004930774265609393,0.0,0.0,0.0,0.0,0.0
38377,26,Manchester United,1.0,0.0,0.026306847872237527,0.19221961773926868,0.0,0.0,0.0,0.006426319939166978,-0.04307921408887609,-0.24533505162012248,0.0,0.0,0.0,0.0,0.0
38377,11,West Bromwich Albion,1.0,0.0,-0.004361932746149717,0.03370874371363491,0.0,0.0,0.0,0.0578103554188933,-0.07655983598743551,-0.005515117947583391,0.0,0.0,0.0,0.0,0.0
38377,7,Tottenham Hotspur,1.0,0.0,0.014441684779367959,0.04253108938560411,0.0,0.0,0.0,0.040339661127208534,-0.01589976294750163,0.005835225069137933,0.0,0.0,0.0,0.0,0.0
38377,23,West Ham United,1.0,0.0,0.0,0.42255482368725067,0.0,0.0,0.0,0.006785194066363557,-0.17712719058777385,-0.04347003942446585,0.0,0.0,-0.39069312550473834,0.0,0.0
